"length","gene_id","gene_name"
481,"ENSG00000168148.3","HIST3H3"
4332,"ENSG00000168152.11","THAP9"
1406,"ENSG00000168158.3","OR2C1"
3285,"ENSG00000168159.10","RNF187"
15250,"ENSG00000168172.7","HOOK3"
6988,"ENSG00000168175.13","MAPK1IP1L"
2058,"ENSG00000168209.4","DDIT4"
9253,"ENSG00000168214.19","RBPJ"
2402,"ENSG00000168216.9","LMBRD1"
4400,"ENSG00000168228.13","ZCCHC4"
3033,"ENSG00000168229.3","PTGDR"
7188,"ENSG00000168234.11","TTC39C"
3013,"ENSG00000168237.16","GLYCTK"
5401,"ENSG00000168243.9","GNG4"
3301,"ENSG00000168246.5","UBTD2"
8814,"ENSG00000168255.17","POLR2J3"
5566,"ENSG00000168256.16","NKIRAS2"
9373,"ENSG00000168259.13","DNAJC7"
975,"ENSG00000168260.2","C14orf183"
2186,"ENSG00000168263.8","KCNV2"
4724,"ENSG00000168264.9","IRF2BP2"
1537,"ENSG00000168267.5","PTF1A"
4719,"ENSG00000168268.9","NT5DC2"
2312,"ENSG00000168269.8","FOXI1"
2482,"ENSG00000168273.6","SMIM4"
1257,"ENSG00000168275.13","COA6"
9215,"ENSG00000168280.15","KIF5C"
2687,"ENSG00000168282.5","MGAT2"
4283,"ENSG00000168283.12","BMI1"
2114,"ENSG00000168286.2","THAP11"
2191,"ENSG00000168288.11","MMADHC"
4717,"ENSG00000168291.11","PDHB"
5354,"ENSG00000168297.14","PXK"
660,"ENSG00000168298.5","HIST1H1E"
7323,"ENSG00000168300.12","PCMTD1"
3068,"ENSG00000168301.11","KCTD6"
7668,"ENSG00000168303.6","MPLKIP"
3859,"ENSG00000168306.11","ACOX2"
5321,"ENSG00000168309.15","FAM107A"
3116,"ENSG00000168310.9","IRF2"
9237,"ENSG00000168314.16","MOBP"
3655,"ENSG00000168329.12","CX3CR1"
2059,"ENSG00000168333.12","C8orf22"
6467,"ENSG00000168334.8","XIRP1"
3013,"ENSG00000168348.3","INSM2"
4466,"ENSG00000168350.7","DEGS2"
7703,"ENSG00000168356.10","SCN11A"
2595,"ENSG00000168374.9","ARF4"
7378,"ENSG00000168385.16","SEPT2"
5903,"ENSG00000168386.17","FILIP1L"
4007,"ENSG00000168389.16","MFSD2A"
2451,"ENSG00000168393.11","DTYMK"
4578,"ENSG00000168394.10","TAP1"
8200,"ENSG00000168395.13","ING5"
6638,"ENSG00000168397.15","ATG4B"
6845,"ENSG00000168398.6","BDKRB2"
5692,"ENSG00000168404.11","MLKL"
6465,"ENSG00000168411.12","RFWD3"
1289,"ENSG00000168412.6","MTNR1A"
6553,"ENSG00000168418.7","KCNG4"
6608,"ENSG00000168421.11","RHOH"
3726,"ENSG00000168427.8","KLHL30"
4343,"ENSG00000168434.11","COG7"
5946,"ENSG00000168438.13","CDC40"
4657,"ENSG00000168439.15","STIP1"
3918,"ENSG00000168447.9","SCNN1B"
8784,"ENSG00000168453.13","HR"
3392,"ENSG00000168454.11","TXNDC2"
5586,"ENSG00000168461.11","RAB31"
2266,"ENSG00000168476.10","REEP4"
15623,"ENSG00000168477.16","TNXB"
4514,"ENSG00000168481.7","LGI3"
3188,"ENSG00000168484.11","SFTPC"
7471,"ENSG00000168487.16","BMP1"
6508,"ENSG00000168488.17","ATXN2L"
4170,"ENSG00000168490.12","PHYHIP"
3388,"ENSG00000168491.8","CCDC110"
5611,"ENSG00000168495.11","POLR3D"
2478,"ENSG00000168496.3","FEN1"
3229,"ENSG00000168497.4","SDPR"
12665,"ENSG00000168502.16","MTCL1"
2315,"ENSG00000168505.6","GBX2"
2329,"ENSG00000168509.16","HFE2"
453,"ENSG00000168515.3","SCGB1D1"
2038,"ENSG00000168517.9","HEXIM2"
9551,"ENSG00000168522.11","FNTA"
3549,"ENSG00000168528.10","SERINC2"
1342,"ENSG00000168530.14","MYL1"
5841,"ENSG00000168538.14","TRAPPC11"
3250,"ENSG00000168539.3","CHRM1"
6811,"ENSG00000168542.11","COL3A1"
5716,"ENSG00000168546.9","GFRA2"
1426,"ENSG00000168556.6","ING2"
3193,"ENSG00000168564.5","CDKN2AIP"
5836,"ENSG00000168566.11","SNRNP48"
2280,"ENSG00000168569.7","TMEM223"
6641,"ENSG00000168575.8","SLC20A2"
609,"ENSG00000168582.4","CRYGA"
1464,"ENSG00000168589.13","DYNLRB2"
3511,"ENSG00000168591.14","TMUB2"
5957,"ENSG00000168594.14","ADAM29"
8812,"ENSG00000168610.13","STAT3"
2769,"ENSG00000168612.4","ZSWIM1"
6913,"ENSG00000168615.10","ADAM9"
3825,"ENSG00000168619.14","ADAM18"
4273,"ENSG00000168621.13","GDNF"
5314,"ENSG00000168631.10","DPCR1"
1372,"ENSG00000168634.4","WFDC13"
5226,"ENSG00000168646.11","AXIN2"
548,"ENSG00000168653.9","NDUFS5"
8307,"ENSG00000168658.17","VWA3B"
2745,"ENSG00000168661.13","ZNF30"
2694,"ENSG00000168671.8","UGT3A2"
5404,"ENSG00000168672.3","FAM84B"
16759,"ENSG00000168675.17","LDLRAD4"
7383,"ENSG00000168676.9","KCTD19"
3167,"ENSG00000168679.16","SLC16A4"
6060,"ENSG00000168685.13","IL7R"
1787,"ENSG00000168701.17","TMEM208"
17042,"ENSG00000168702.15","LRP1B"
775,"ENSG00000168703.5","WFDC12"
5113,"ENSG00000168710.16","AHCYL1"
9137,"ENSG00000168724.13","DNAJC21"
2496,"ENSG00000168734.12","PKIG"
6117,"ENSG00000168743.11","NPNT"
890,"ENSG00000168746.7","C20orf62"
1862,"ENSG00000168748.12","CA7"
3970,"ENSG00000168754.12","FAM178B"
1941,"ENSG00000168757.11","TSPY2"
6157,"ENSG00000168758.9","SEMA4C"
4416,"ENSG00000168763.14","CNNM3"
5460,"ENSG00000168765.14","GSTM4"
16474,"ENSG00000168769.11","TET2"
5819,"ENSG00000168772.10","CXXC4"
5106,"ENSG00000168778.10","TCTN2"
5045,"ENSG00000168779.18","SHOX2"
8075,"ENSG00000168781.20","PPIP5K1"
7430,"ENSG00000168785.6","TSPAN5"
924,"ENSG00000168787.6","OR12D2"
3592,"ENSG00000168792.4","ABHD15"
4627,"ENSG00000168795.4","ZBTB5"
3383,"ENSG00000168802.11","CHTF8"
5718,"ENSG00000168803.13","ADAL"
6957,"ENSG00000168806.7","LCMT2"
9875,"ENSG00000168807.15","SNTB2"
2040,"ENSG00000168811.5","IL12A"
11239,"ENSG00000168813.15","ZNF507"
5332,"ENSG00000168818.8","STX18"
4355,"ENSG00000168824.13","D4S234E"
2889,"ENSG00000168826.14","ZBTB49"
9032,"ENSG00000168827.13","GFM1"
1339,"ENSG00000168828.5","OR13J1"
2052,"ENSG00000168830.7","HTR1E"
5355,"ENSG00000168843.12","FSTL5"
8249,"ENSG00000168872.14","DDX19A"
6076,"ENSG00000168874.11","ATOH8"
2055,"ENSG00000168875.2","SOX14"
3526,"ENSG00000168876.7","ANKRD49"
4110,"ENSG00000168878.15","SFTPB"
3952,"ENSG00000168883.18","USP39"
2686,"ENSG00000168884.13","TNIP2"
4413,"ENSG00000168887.9","C2orf68"
3094,"ENSG00000168890.12","TMEM150A"
1220,"ENSG00000168894.8","RNF181"
819,"ENSG00000168899.4","VAMP5"
2440,"ENSG00000168903.8","BTNL3"
9279,"ENSG00000168904.13","LRRC28"
4487,"ENSG00000168906.11","MAT2A"
6103,"ENSG00000168907.12","PLA2G4F"
1082,"ENSG00000168913.6","ENHO"
6922,"ENSG00000168916.14","ZNF608"
4287,"ENSG00000168917.8","SLC35G2"
8681,"ENSG00000168918.12","INPP5D"
8184,"ENSG00000168924.13","LETM1"
1016,"ENSG00000168925.9","CTRB1"
2346,"ENSG00000168928.11","CTRB2"
2163,"ENSG00000168930.12","TRIM49"
3442,"ENSG00000168936.9","TMEM129"
2098,"ENSG00000168938.5","PPIC"
9019,"ENSG00000168939.9","SPRY3"
6057,"ENSG00000168944.14","CEP120"
8067,"ENSG00000168952.14","STXBP6"
2757,"ENSG00000168955.3","TM4SF20"
6150,"ENSG00000168958.18","MFF"
8657,"ENSG00000168959.13","GRM5"
5714,"ENSG00000168961.15","LGALS9"
7862,"ENSG00000168970.19","JMJD7-PLA2G4B"
2418,"ENSG00000168993.13","CPLX1"
2474,"ENSG00000168994.12","PXDC1"
2043,"ENSG00000168995.12","SIGLEC7"
1569,"ENSG00000169006.6","NTSR2"
4067,"ENSG00000169016.15","E2F6"
7569,"ENSG00000169018.5","FEM1B"
1766,"ENSG00000169019.10","COMMD8"
940,"ENSG00000169020.8","ATP5I"
3475,"ENSG00000169021.5","UQCRFS1"
2644,"ENSG00000169026.11","MFSD7"
9124,"ENSG00000169031.17","COL4A3"
3759,"ENSG00000169032.8","MAP2K1"
2434,"ENSG00000169035.10","KLK7"
9480,"ENSG00000169045.16","HNRNPH1"
9953,"ENSG00000169047.5","IRS1"
18280,"ENSG00000169057.18","MECP2"
995,"ENSG00000169059.11","VCX3A"
5772,"ENSG00000169062.13","UPF3A"
3972,"ENSG00000169064.11","ZBBX"
2794,"ENSG00000169067.3","ACTBL2"
5818,"ENSG00000169071.13","ROR2"
12775,"ENSG00000169083.14","AR"
3620,"ENSG00000169084.11","DHRSX"
5808,"ENSG00000169085.10","C8orf46"
5434,"ENSG00000169087.9","HSPBAP1"
3506,"ENSG00000169093.13","ASMTL"
2164,"ENSG00000169100.11","SLC25A6"
3574,"ENSG00000169105.7","CHST14"
5034,"ENSG00000169116.10","PARM1"
8358,"ENSG00000169118.14","CSNK1G1"
4943,"ENSG00000169122.10","FAM110B"
4773,"ENSG00000169126.14","ARMC4"
5789,"ENSG00000169129.13","AFAP1L2"
2947,"ENSG00000169131.9","ZNF354A"
2954,"ENSG00000169136.7","ATF5"
6606,"ENSG00000169139.10","UBE2V2"
1589,"ENSG00000169154.5","GOT1L1"
7052,"ENSG00000169155.8","ZBTB43"
5864,"ENSG00000169169.13","CPT1C"
4981,"ENSG00000169174.10","PCSK9"
7065,"ENSG00000169180.10","XPO6"
5213,"ENSG00000169181.11","GSG1L"
7693,"ENSG00000169184.5","MN1"
3245,"ENSG00000169188.4","APEX2"
3770,"ENSG00000169189.15","NSMCE1"
3550,"ENSG00000169193.10","CCDC126"
2887,"ENSG00000169194.8","IL13"
4331,"ENSG00000169203.15","RP11-231C14.4"
942,"ENSG00000169208.1","OR10G3"
12844,"ENSG00000169213.6","RAB3B"
927,"ENSG00000169214.3","OR6F1"
3773,"ENSG00000169217.7","CD2BP2"
3089,"ENSG00000169218.12","RSPO1"
3797,"ENSG00000169220.16","RGS14"
6699,"ENSG00000169221.12","TBC1D10B"
2357,"ENSG00000169223.13","LMAN2"
4680,"ENSG00000169224.11","GCSAML"
2065,"ENSG00000169228.12","RAB24"
1875,"ENSG00000169230.8","PRELID1"
4623,"ENSG00000169231.12","THBS3"
8520,"ENSG00000169239.11","CA5B"
2340,"ENSG00000169241.16","SLC50A1"
2539,"ENSG00000169242.10","EFNA1"
1176,"ENSG00000169245.5","CXCL10"
4717,"ENSG00000169246.15","NPIPB3"
15047,"ENSG00000169247.10","SH3TC2"
1908,"ENSG00000169248.11","CXCL11"
2077,"ENSG00000169249.11","ZRSR2"
4869,"ENSG00000169251.11","NMD3"
3443,"ENSG00000169252.5","ADRB2"
4183,"ENSG00000169255.12","B3GALNT1"
4211,"ENSG00000169258.6","GPRIN1"
784,"ENSG00000169271.2","HSPB3"
6852,"ENSG00000169282.16","KCNAB1"
1943,"ENSG00000169288.16","MRPL1"
8441,"ENSG00000169291.8","SHE"
2203,"ENSG00000169297.7","NR0B1"
3704,"ENSG00000169299.12","PGM2"
7776,"ENSG00000169302.13","STK32A"
3668,"ENSG00000169306.8","IL1RAPL1"
1859,"ENSG00000169313.9","P2RY12"
2086,"ENSG00000169314.13","C22orf15"
1199,"ENSG00000169327.4","OR5AU1"
6800,"ENSG00000169330.7","KIAA1024"
2276,"ENSG00000169340.8","PDILT"
3409,"ENSG00000169344.14","UMOD"
4048,"ENSG00000169347.15","GP2"
9627,"ENSG00000169359.12","SLC33A1"
3516,"ENSG00000169371.12","SNUPN"
4276,"ENSG00000169372.11","CRADD"
12453,"ENSG00000169375.14","SIN3A"
4154,"ENSG00000169379.14","ARL13B"
755,"ENSG00000169385.2","RNASE2"
1124,"ENSG00000169393.7","ELSPBP1"
720,"ENSG00000169397.3","RNASE3"
13742,"ENSG00000169398.18","PTK2"
4992,"ENSG00000169402.14","RSPH10B2"
4706,"ENSG00000169403.10","PTAFR"
8632,"ENSG00000169410.8","PTPN9"
1061,"ENSG00000169413.2","RNASE6"
5003,"ENSG00000169418.9","NPR1"
4449,"ENSG00000169427.5","KCNK9"
2274,"ENSG00000169429.9","CXCL8"
10364,"ENSG00000169432.13","SCN9A"
6632,"ENSG00000169435.12","RASSF6"
7830,"ENSG00000169436.15","COL22A1"
4536,"ENSG00000169439.10","SDC2"
935,"ENSG00000169442.7","CD52"
3738,"ENSG00000169446.5","MMGT1"
620,"ENSG00000169469.8","SPRR1B"
270,"ENSG00000169474.4","SPRR1A"
934,"ENSG00000169484.2","OR4K14"
1216,"ENSG00000169488.5","OR4K15"
4459,"ENSG00000169490.15","TM2D2"
2095,"ENSG00000169495.4","HTRA4"
6325,"ENSG00000169499.13","PLEKHA2"
4495,"ENSG00000169504.13","CLIC4"
5552,"ENSG00000169507.8","SLC38A11"
1700,"ENSG00000169508.6","GPR183"
700,"ENSG00000169509.5","CRCT1"
3213,"ENSG00000169515.5","CCDC8"
5499,"ENSG00000169519.18","METTL15"
2148,"ENSG00000169548.3","ZNF280A"
3356,"ENSG00000169550.11","MUC15"
1732,"ENSG00000169551.11","CT55"
21963,"ENSG00000169554.15","ZEB2"
2235,"ENSG00000169562.9","GJB1"
1750,"ENSG00000169564.6","PCBP1"
1936,"ENSG00000169567.10","HINT1"
4617,"ENSG00000169570.8","DTWD2"
755,"ENSG00000169575.4","VPREB1"
1177,"ENSG00000169583.12","CLIC3"
6076,"ENSG00000169592.13","INO80E"
4797,"ENSG00000169594.11","BNC1"
3870,"ENSG00000169598.14","DFFB"
2197,"ENSG00000169599.11","NFU1"
8185,"ENSG00000169604.18","ANTXR1"
1149,"ENSG00000169605.5","GKN1"
5219,"ENSG00000169607.11","CKAP2L"
13893,"ENSG00000169609.12","C15orf40"
1568,"ENSG00000169612.3","FAM103A1"
4273,"ENSG00000169618.6","PROKR1"
7135,"ENSG00000169621.8","APLF"
1365,"ENSG00000169627.7","BOLA2B"
6886,"ENSG00000169629.10","RGPD8"
7219,"ENSG00000169635.8","HIC2"
9658,"ENSG00000169641.12","LUZP1"
4153,"ENSG00000169660.14","HEXDC"
2330,"ENSG00000169676.5","DRD5"
6032,"ENSG00000169679.13","BUB1"
3792,"ENSG00000169682.16","SPNS1"
3606,"ENSG00000169683.6","LRRC45"
3623,"ENSG00000169684.12","CHRNA5"
380,"ENSG00000169688.10","MT1B"
1531,"ENSG00000169689.13","STRA13"
1798,"ENSG00000169692.11","AGPAT2"
12097,"ENSG00000169696.14","ASPSCR1"
889,"ENSG00000169704.4","GP9"
8979,"ENSG00000169710.6","FASN"
1927,"ENSG00000169714.15","CNBP"
1052,"ENSG00000169715.13","MT1E"
1421,"ENSG00000169717.6","ACTRT2"
5999,"ENSG00000169718.16","DUS1L"
6155,"ENSG00000169727.11","GPS1"
3865,"ENSG00000169733.10","RFNG"
1902,"ENSG00000169738.6","DCXR"
1436,"ENSG00000169740.12","ZNF32"
5586,"ENSG00000169744.11","LDB2"
1527,"ENSG00000169750.7","RAC3"
5031,"ENSG00000169752.15","NRG4"
7672,"ENSG00000169756.15","LIMS1"
5265,"ENSG00000169758.11","C15orf27"
10148,"ENSG00000169760.16","NLGN1"
7828,"ENSG00000169762.15","TAPT1"
6495,"ENSG00000169764.13","UGP2"
1727,"ENSG00000169777.6","TAS2R1"
4902,"ENSG00000169783.11","LINGO1"
1353,"ENSG00000169789.9","PRY"
1921,"ENSG00000169800.12","RBMY1F"
1353,"ENSG00000169807.9","PRY2"
3253,"ENSG00000169813.15","HNRNPF"
3704,"ENSG00000169814.11","BTD"
3730,"ENSG00000169826.7","CSGALNACT2"
5190,"ENSG00000169836.4","TACR3"
1663,"ENSG00000169840.4","GSX1"
12249,"ENSG00000169851.14","PCDH7"
10875,"ENSG00000169855.18","ROBO1"
3850,"ENSG00000169856.8","ONECUT1"
1808,"ENSG00000169857.6","AVEN"
6747,"ENSG00000169860.6","P2RY1"
6863,"ENSG00000169862.17","CTNND2"
11173,"ENSG00000169871.11","TRIM56"
14579,"ENSG00000169876.12","MUC17"
562,"ENSG00000169877.8","AHSP"
2629,"ENSG00000169884.12","WNT10B"
2321,"ENSG00000169885.8","CALML6"
11311,"ENSG00000169891.16","REPS2"
11374,"ENSG00000169894.16","MUC3A"
6418,"ENSG00000169895.5","SYAP1"
5665,"ENSG00000169896.15","ITGAM"
861,"ENSG00000169900.6","PYDC1"
2871,"ENSG00000169902.12","TPST1"
2140,"ENSG00000169903.6","TM4SF4"
18876,"ENSG00000169905.11","TOR1AIP2"
455,"ENSG00000169906.5","S100G"
3668,"ENSG00000169908.9","TM4SF1"
6767,"ENSG00000169914.5","OTUD3"
14331,"ENSG00000169918.8","OTUD7A"
3992,"ENSG00000169919.15","GUSB"
6876,"ENSG00000169925.15","BRD3"
9409,"ENSG00000169926.8","KLF13"
8478,"ENSG00000169933.11","FRMPD4"
7775,"ENSG00000169946.12","ZFPM2"
3113,"ENSG00000169951.8","ZNF764"
4137,"ENSG00000169953.11","HSFY2"
3936,"ENSG00000169955.7","ZNF747"
2395,"ENSG00000169957.9","ZNF768"
3433,"ENSG00000169962.4","TAS1R3"
3106,"ENSG00000169964.5","TMEM42"
11508,"ENSG00000169967.15","MAP3K2"
2489,"ENSG00000169972.10","PUSL1"
693,"ENSG00000169976.6","SF3B5"
2663,"ENSG00000169981.9","ZNF35"
2472,"ENSG00000169989.2","TIGD4"
6188,"ENSG00000169991.9","IFFO2"
5550,"ENSG00000169992.8","NLGN2"
8800,"ENSG00000169994.17","MYO7B"
9758,"ENSG00000170004.15","CHD3"
11587,"ENSG00000170006.10","TMEM154"
5872,"ENSG00000170011.12","MYRIP"
7179,"ENSG00000170017.11","ALCAM"
3750,"ENSG00000170027.6","YWHAG"
2973,"ENSG00000170035.14","UBE2E3"
6234,"ENSG00000170037.12","CNTROB"
1171,"ENSG00000170043.10","TRAPPC1"
5130,"ENSG00000170044.7","ZPLD1"
4580,"ENSG00000170049.8","KCNAB3"
2561,"ENSG00000170054.13","SERPINA9"
8528,"ENSG00000170074.18","FAM153A"
6588,"ENSG00000170075.8","GPR37L1"
5536,"ENSG00000170085.16","SIMC1"
10241,"ENSG00000170088.12","TMEM192"
3946,"ENSG00000170091.9","HMP19"
3325,"ENSG00000170092.13","SPDYE5"
1852,"ENSG00000170099.5","SERPINA6"
11273,"ENSG00000170100.12","ZNF778"
8700,"ENSG00000170113.14","NIPA1"
1974,"ENSG00000170122.5","FOXD4"
1086,"ENSG00000170128.3","GPR25"
3074,"ENSG00000170142.10","UBE2E1"
6033,"ENSG00000170144.17","HNRNPA3"
9796,"ENSG00000170145.4","SIK2"
11007,"ENSG00000170153.9","RNF150"
15566,"ENSG00000170160.15","CCDC144A"
2231,"ENSG00000170162.12","VGLL2"
1464,"ENSG00000170166.5","HOXD4"
4329,"ENSG00000170175.9","CHRNB1"
1346,"ENSG00000170178.6","HOXD12"
3512,"ENSG00000170180.18","GYPA"
7787,"ENSG00000170185.8","USP38"
3089,"ENSG00000170190.14","SLC16A5"
3964,"ENSG00000170191.4","NANP"
2598,"ENSG00000170209.4","ANKK1"
1738,"ENSG00000170214.3","ADRA1B"
1620,"ENSG00000170222.11","ADPRM"
1164,"ENSG00000170231.14","FABP6"
6510,"ENSG00000170234.11","PWWP2A"
1907,"ENSG00000170236.13","USP50"
11158,"ENSG00000170242.16","USP47"
9038,"ENSG00000170248.12","PDCD6IP"
1418,"ENSG00000170255.7","MRGPRX1"
3182,"ENSG00000170260.7","ZNF212"
1346,"ENSG00000170262.11","MRAP"
5252,"ENSG00000170264.11","FAM161A"
3832,"ENSG00000170265.10","ZNF282"
4364,"ENSG00000170266.14","GLB1"
1154,"ENSG00000170270.4","C14orf142"
7222,"ENSG00000170271.9","FAXDC2"
6695,"ENSG00000170275.13","CRTAP"
1335,"ENSG00000170276.5","HSPB2"
1354,"ENSG00000170279.2","C7orf33"
5025,"ENSG00000170289.11","CNGB3"
906,"ENSG00000170290.3","SLN"
2768,"ENSG00000170291.13","ELP5"
1174,"ENSG00000170293.7","CMTM8"
2266,"ENSG00000170296.8","GABARAP"
2670,"ENSG00000170298.14","LGALS9B"
3779,"ENSG00000170310.13","STX8"
3931,"ENSG00000170312.14","CDK1"
1621,"ENSG00000170315.12","UBB"
6335,"ENSG00000170322.13","NFRKB"
1396,"ENSG00000170323.7","FABP4"
7872,"ENSG00000170324.18","FRMPD2"
6626,"ENSG00000170325.13","PRDM10"
2861,"ENSG00000170340.10","B3GNT2"
3238,"ENSG00000170345.8","FOS"
4974,"ENSG00000170348.7","TMED10"
3567,"ENSG00000170364.11","SETMAR"
6058,"ENSG00000170365.8","SMAD1"
756,"ENSG00000170367.4","CST5"
748,"ENSG00000170369.3","CST2"
3262,"ENSG00000170370.11","EMX2"
872,"ENSG00000170373.7","CST1"
3414,"ENSG00000170374.5","SP7"
6466,"ENSG00000170379.18","TCAF2"
6748,"ENSG00000170381.11","SEMA3E"
5681,"ENSG00000170382.10","LRRN2"
5474,"ENSG00000170385.9","SLC30A1"
4593,"ENSG00000170390.13","DCLK2"
4694,"ENSG00000170396.7","ZNF804A"
8005,"ENSG00000170412.15","GPRC5C"
4879,"ENSG00000170417.13","TMEM182"
5967,"ENSG00000170419.9","VSTM2A"
5011,"ENSG00000170421.10","KRT8"
3260,"ENSG00000170423.11","KRT78"
2551,"ENSG00000170425.3","ADORA2B"
1765,"ENSG00000170426.1","SDR9C7"
3557,"ENSG00000170430.9","MGMT"
1506,"ENSG00000170439.6","METTL7B"
2394,"ENSG00000170442.10","KRT86"
8436,"ENSG00000170445.11","HARS"
4484,"ENSG00000170448.10","NFXL1"
2324,"ENSG00000170454.5","KRT75"
11310,"ENSG00000170456.13","DENND5B"
1886,"ENSG00000170458.12","CD14"
6499,"ENSG00000170464.8","DNAJC18"
2896,"ENSG00000170465.9","KRT6C"
2429,"ENSG00000170468.7","C14orf169"
1204,"ENSG00000170469.9","SPATA24"
12624,"ENSG00000170471.13","RALGAPB"
2425,"ENSG00000170473.15","WIBG"
2273,"ENSG00000170476.14","MZB1"
3312,"ENSG00000170477.11","KRT4"
3203,"ENSG00000170482.15","SLC23A1"
2988,"ENSG00000170484.8","KRT74"
12491,"ENSG00000170485.15","NPAS2"
2154,"ENSG00000170486.9","KRT72"
709,"ENSG00000170498.8","KISS1"
13933,"ENSG00000170500.11","LONRF2"
3184,"ENSG00000170502.11","NUDT9"
2397,"ENSG00000170509.10","HSD17B13"
3795,"ENSG00000170515.12","PA2G4"
807,"ENSG00000170516.15","COX7B2"
7297,"ENSG00000170522.8","ELOVL6"
1875,"ENSG00000170523.3","KRT83"
5481,"ENSG00000170525.17","PFKFB3"
5638,"ENSG00000170537.11","TMC7"
3666,"ENSG00000170540.13","ARL6IP1"
4118,"ENSG00000170542.5","SERPINB9"
3558,"ENSG00000170545.15","SMAGP"
1858,"ENSG00000170549.3","IRX1"
4950,"ENSG00000170558.7","CDH2"
3384,"ENSG00000170561.11","IRX2"
5257,"ENSG00000170571.10","EMB"
2205,"ENSG00000170577.7","SIX2"
12106,"ENSG00000170579.13","DLGAP1"
6109,"ENSG00000170581.12","STAT2"
8847,"ENSG00000170584.9","NUDCD2"
2564,"ENSG00000170604.4","IRF2BP1"
1122,"ENSG00000170605.5","OR9K2"
5156,"ENSG00000170606.12","HSPA4"
2192,"ENSG00000170608.2","FOXA3"
2515,"ENSG00000170613.4","FAM71B"
3377,"ENSG00000170615.13","SLC26A5"
2917,"ENSG00000170619.9","COMMD5"
10584,"ENSG00000170624.12","SGCD"
2524,"ENSG00000170627.8","GTSF1"
5237,"ENSG00000170631.13","ZNF16"
4580,"ENSG00000170632.12","ARMC10"
4719,"ENSG00000170633.15","RNF34"
4964,"ENSG00000170634.11","ACYP2"
3153,"ENSG00000170638.8","TRABD"
1953,"ENSG00000170647.3","TMEM133"
7980,"ENSG00000170653.17","ATF7"
4840,"ENSG00000170667.13","RASA4B"
5984,"ENSG00000170677.5","SOCS6"
2615,"ENSG00000170681.6","MURC"
1061,"ENSG00000170683.5","OR10A3"
1744,"ENSG00000170684.7","ZNF296"
2581,"ENSG00000170689.9","HOXB9"
5097,"ENSG00000170703.14","TTLL6"
3540,"ENSG00000170734.10","POLH"
4727,"ENSG00000170743.15","SYT9"
3131,"ENSG00000170745.10","KCNS3"
1874,"ENSG00000170748.6","RBMXL2"
5877,"ENSG00000170759.10","KIF5B"
3021,"ENSG00000170775.2","GPR37"
20280,"ENSG00000170776.18","AKAP13"
3465,"ENSG00000170777.10","TPD52L3"
2513,"ENSG00000170779.10","CDCA4"
995,"ENSG00000170782.3","OR10A4"
3279,"ENSG00000170786.11","SDR16C5"
1237,"ENSG00000170788.12","DYDC1"
1053,"ENSG00000170790.4","OR10A2"
5866,"ENSG00000170791.16","CHCHD7"
3321,"ENSG00000170801.8","HTRA3"
5481,"ENSG00000170802.14","FOXN2"
951,"ENSG00000170803.5","OR2AG1"
2731,"ENSG00000170807.11","LMOD2"
2070,"ENSG00000170819.4","BFSP2"
3170,"ENSG00000170820.10","FSHR"
7755,"ENSG00000170832.11","USP32"
2681,"ENSG00000170835.13","CEL"
5044,"ENSG00000170836.10","PPM1D"
2447,"ENSG00000170837.2","GPR27"
5140,"ENSG00000170848.14","PSG6"
4987,"ENSG00000170852.9","KBTBD2"
6880,"ENSG00000170854.16","MINA"
1442,"ENSG00000170855.3","TRIAP1"
3815,"ENSG00000170860.3","LSM3"
8499,"ENSG00000170871.10","KIAA0232"
7727,"ENSG00000170873.17","MTSS1"
3572,"ENSG00000170876.7","TMEM43"
2700,"ENSG00000170881.4","RNF139"
4371,"ENSG00000170889.12","RPS9"
638,"ENSG00000170890.12","PLA2G1B"
1003,"ENSG00000170891.9","CYTL1"
3542,"ENSG00000170892.9","TSEN34"
1978,"ENSG00000170893.3","TRH"
2175,"ENSG00000170899.9","GSTA4"
5105,"ENSG00000170903.9","MSANTD4"
2475,"ENSG00000170906.14","NDUFA3"
2084,"ENSG00000170909.12","OSCAR"
5057,"ENSG00000170915.8","PAQR8"
6591,"ENSG00000170917.12","NUDT6"
939,"ENSG00000170920.2","OR7G3"
22866,"ENSG00000170921.13","TANC2"
1038,"ENSG00000170923.2","OR7G2"
1248,"ENSG00000170925.3","TEX13B"
17454,"ENSG00000170927.13","PKHD1"
1035,"ENSG00000170929.5","OR1M1"
660,"ENSG00000170935.6","NCBP2L"
7592,"ENSG00000170946.13","DNAJC24"
958,"ENSG00000170948.3","MBD3L1"
8511,"ENSG00000170949.16","ZNF160"
1254,"ENSG00000170950.4","PGK2"
998,"ENSG00000170953.2","OR8B12"
3780,"ENSG00000170954.10","ZNF415"
1672,"ENSG00000170955.9","PRKCDBP"
3080,"ENSG00000170956.15","CEACAM3"
13160,"ENSG00000170959.13","DCDC1"
4190,"ENSG00000170961.6","HAS2"
4266,"ENSG00000170962.11","PDGFD"
1916,"ENSG00000170965.8","PLAC1"
2609,"ENSG00000170967.4","DDI1"
3071,"ENSG00000170989.8","S1PR1"
4948,"ENSG00000171004.16","HS6ST2"
1095,"ENSG00000171014.2","OR4D5"
8594,"ENSG00000171016.10","PYGO1"
4329,"ENSG00000171017.9","LRRC8E"
4216,"ENSG00000171033.11","PKIA"
